start_date,end_date,resp_type,ip_add,progress,dur_sec,finished,rec_date,resp_ID,loc_lat,loc_long,user_lang,agree,bee_country,bee_region,birth_year,gender,educ_highest,bk_years,est_hives,type_hives,type_hives_text,bee_prof,bee_move,insp_hives,atb_int,atb_treat,med_trtmnts,use_atb_for,use_atb_txt,get_atb,get_atb_txt,need_scrp,need_scrp_txt,how_atb,info_atb,info_atb_txt,use_nolab,know_atb,agr_no_eat,know_atb_res,know_resist,atb_fail,agr_work,vet_risk,atb_imp,exp_resist,int_bht,int_otc,prof_groups,bee_train,int_bkconn,add_comm,q_lang,region
2019-10-16 01:39:34,2019-10-16 01:45:52,0,195.62.185.254,100,378,1,2019-10-16 01:45:53,R_12KYDHbTGLuiG8u,44.700806,10.630402,IT,1,177,,51,1,4,6,20,10,,6,11,7,4,2,acido ossalico,4,non ho usato antibiotici,5,no antibiotici,1,,2,"1,2,9,3,4",,2,3,1,4,4,1,1,5,3,1,4,1,associazione apicoltori reggio parma modena,,9,,IT,Continental Europe
2019-10-16 10:35:13,2019-10-16 10:44:25,0,109.150.66.116,100,551,1,2019-10-16 10:44:26,R_2agGrcqUD9ZJQrM,51.753006,-.3256073,EN,1,171,,29,1,3,13,7,11,British National,6,11,6,2,2,"Thymol, oxalis acid.",6,,,,2,,,,,,5,1,4,4,5,1,5,2,,4,2,British Beekeepers Association ,Workshops and lectures at BBKA Spring Convention,7,,EN,UK
2019-10-16 10:35:53,2019-10-16 10:48:08,0,77.242.23.146,100,735,1,2019-10-16 10:48:09,R_1mUBgwjCrieSs2L,41.325302,19.818405,IT,1,172,,67,1,2,23,40,4,,5,10,7,"1,6",2,"Acido ossalico,apivar,striccie di ossalico e glicerina.",4,Non ho usato antibiotico....,,,1,,1,"1,9",,5,3,1,4,4,5,1,5,3,1,4,1,Shoqata e BletÃ«rritÃ«save TiranÃ«-Beekeepees Assocation of Tirana,Corso al pieno dificolta che si organizavano dal mio assocazione,9,Mema Ervis,IT,Continental Europe
2019-10-16 10:57:53,2019-10-16 11:06:59,0,81.154.3.53,100,545,1,2019-10-16 11:07:00,R_3fCtyWcI9cvB2NI,52.277695,-.82839966,EN,1,171,,33,2,2,10,3,11,Longhive made up of two stand hives and x 3 Standard hives,6,11,8,2,2,APRIGUARD,6,,5,,3,,,"9,3",,2,5,1,4,4,5,1,5,3,1,4,1,Northampton beekeeping association National Honey Bee Monitoring Scheme Bee Base National Bee unit,Northampton beekeeping associat training over long period and ongoing also One Day course at Moulton College,8,I am an organic gardner of 47 years and my hives live in my organic garden 1/2 acre of 37 years standing,EN,UK
2019-10-16 11:50:56,2019-10-16 12:03:30,0,86.16.129.210,100,753,1,2019-10-16 12:03:30,R_1MNc7q7MaKXz1Cz,52.398407,-.72569275,EN,1,171,,60,1,2,13,25,11,British National ,6,11,6,4,2,,6,,,,,,2,"1,2,9,3",,2,1,1,4,4,5,1,4,3,2,4,1,"COLOSS, REVIVE, Local Beekeeping Association, BIBBA",,7,I donât believe we use antibiotics in Beekeeping in the U.K. However I have seen how they change the microbial profile of a colony and also the development of AMR bacteria in American colonies. I would prefer them not to be used in the U.K. ,EN,UK
2019-10-18 08:47:42,2019-10-18 08:54:07,0,2.108.76.134,100,385,1,2019-10-18 08:54:07,R_5i4zrxjwiA2cCFr,56.063599,10.162292,DA,1,162,,41,2,3,10,12,11,,6,11,6,2,2,intet,,,,,,,,"9,3",,2,5,1,4,4,5,1,4,3,1,4,1,DBF,Kyndig biavler,6,,DA,Continental Europe
2019-10-18 09:08:40,2019-10-18 09:14:14,0,89.239.215.177,100,334,1,2019-10-18 09:14:15,R_3hE0n7mKagG7PMk,55.390198,10.520096,DA,1,162,,37,1,2,44,50,4,,6,10,6,,2,,6,,,,2,,,,,2,5,1,4,4,1,1,5,4,1,5,2,Danmarks Biavlerforening,hvert Ã¥r i Flakkebjerg,6,,DA,Continental Europe
2019-10-18 09:12:48,2019-10-18 09:24:01,0,192.38.130.241,100,672,1,2019-10-18 09:24:02,R_SOb7aHCRHkIVNg5,55.708206,9.5299072,DA,1,162,,42,1,2,18,12,11,,5,11,6,,2,,6,,,,2,,,,,2,5,1,5,4,1,1,5,,,4,1,HolbÃ¦k biavlerforening,Kyndibiavler,10,,DA,Continental Europe
2019-10-18 11:43:35,2019-10-18 11:50:07,0,188.114.143.140,100,392,1,2019-10-18 11:50:07,R_udIJeq9j9HLsU8x,56.353104,9.5050964,DA,1,162,,44,1,2,11,8,11,Trugestade 12x10,6,11,8,,2,Ingen ting,6,,5,Bruger det ikke,2,,,9,,2,5,1,5,4,5,1,5,4,1,4,1,DBF KJELLERUP ,Kyndig biavler ,6,,DA,Continental Europe
2019-10-18 12:31:49,2019-10-18 12:41:30,0,2.130.167.20,100,581,1,2019-10-18 12:41:32,R_1ieTWYwOeooYEQx,55.678604,12.558899,DA,1,162,,26,1,4,36,,11,RammemÃ¥l 12Ã10,6,11,6,,2,Myre syre og oxalsyre ,6,,5,"Ingen, bruger det ikke",2,,,6,Ingen,2,5,1,5,4,5,1,5,4,1,4,1,"Amager biavlerforening,  TÃ¥rnby ",Sygdomskursus 2019,6,Medicin fri biavl Ã¸mskes,DA,Continental Europe
2019-10-18 14:25:07,2019-10-18 14:31:21,0,87.58.242.78,100,374,1,2019-10-18 14:31:21,R_2zHNNpv0TAuKQeW,55.164993,11.978699,DA,1,162,,50,1,2,10,50,11,,6,10,6,1,1,bayticol,7,,1,,1,,2,"1,2",,4,3,3,4,4,1,1,4,1,1,4,1,flakkebjerg,kyndig biavler,7,,DA,Continental Europe
2019-10-18 14:19:22,2019-10-18 14:31:33,0,212.112.153.37,100,730,1,2019-10-18 14:31:33,R_A1fCSnxRMbJYGaZ,55.469498,8.7001038,DA,1,162,,41,1,1,14,12,11,,6,10,6,,2,Ingen,6,,,,2,,,,,,5,1,4,4,5,1,4,3,,5,2,D F,Kyndig biavlskursus,6,,DA,Continental Europe
2019-10-18 15:23:54,2019-10-18 15:39:49,0,93.166.19.64,100,954,1,2019-10-18 15:39:54,R_2cblYXoI0K7geZ0,55.402802,11.354599,DA,1,162,,28,1,2,10,11,11,norskmÃ¥l,6,11,6,,2,ingen,6,,5,bruger ikke,,,,,,,5,1,4,4,5,1,5,1,1,5,2,Danmarks biavlerforening/ nordvestsjÃ¦llands biavlerforening,kyndig biavl,6,Har aldrig brugt antibiotika eller pesticider og vil aldrig bruge det,DA,Continental Europe
2019-10-18 16:00:10,2019-10-18 16:07:02,0,212.27.20.5,100,412,1,2019-10-18 16:07:03,R_Aoiv6LY0n1Gx9Fn,55.678604,12.558899,DA,1,162,,54,1,1,9,4,11,,6,11,6,"2,5",2,,,,,,,,,,,,5,1,4,4,,1,4,3,1,4,1,HolbÃ¦k Biavlerforening ,Lokalt og pÃ¥ landsdÃ¦kkende kurser ,6,,DA,Continental Europe
2019-10-20 18:29:37,2019-10-20 18:33:19,0,188.152.193.4,100,222,1,2019-10-20 18:33:20,R_1pMNacl3ntIzX2r,43.882797,11.1008,IT,1,177,,55,1,1,7,10,10,,6,11,8,2,2,,,,,,,,,,,3,2,1,4,4,1,1,5,3,1,4,1,arpat,,7,,IT,Continental Europe
2019-10-15 06:02:41,2019-10-15 06:04:15,0,87.65.37.116,12,93,0,2019-10-22 06:04:20,R_rqg1NZMwveIhfsB,,,EN,1,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,Continental Europe
2019-10-22 12:33:39,2019-10-22 12:42:27,0,86.161.60.124,100,527,1,2019-10-22 12:42:27,R_3dTfoxPV9cXl8ZW,52.192993,-.90319824,EN,1,171,,70,2,4,6,1,4,,6,11,8,,2,,6,,,,2,,,,,2,5,1,5,4,5,1,4,3,1,5,2,nbka,nbka beginners course,7,,EN,UK
2019-10-28 11:41:59,2019-10-28 11:45:34,0,80.121.63.12,100,215,1,2019-10-28 11:45:35,R_3edWVh97IXduuQH,48.231293,16.348801,EN,1,184,,49,1,4,15,8,"10,11",Zander,6,11,3,"1,2,4",2,MAQS - Mite Away Quick Strips,6,,,,1,,2,1,,2,5,1,4,4,5,1,5,3,1,4,1,Ãsterreichischer Imkerbund,,8,,EN,Continental Europe
2019-11-04 10:45:05,2019-11-04 10:48:40,0,81.171.234.115,100,214,1,2019-11-04 10:48:41,R_1gTP1WjSt9vGz6V,51.749405,.66110229,EN,1,171,,53,1,2,6,7,11,,6,11,6,,2,,6,,10,,2,,,,,1,5,1,4,4,5,1,5,4,1,4,1,"bbka, maldon an dengie bka",,8,,EN,UK
2019-11-06 05:08:01,2019-11-06 05:14:43,0,91.177.140.15,100,402,1,2019-11-06 05:14:44,R_6SBIkpsuexPqba9,50.474899,5.5771027,FR,1,185,,37,2,1,16,50,10,,5,11,6,6,2,interdit les anti bio en Belgique,6,,5,aucun antibio,3,interdit en Belgique,,6,interdit,1,6,1,4,4,,,,,1,4,1,Union Royale des Ruchers Wallons     Belgique apicole      Ã©cole des Babeilles   etc etc,cours d'apiculture + Ã©levage de reine,10,antibio interdit en Belgique  contrÃ´le dans les miels si il y a des rÃ©sidus donc on n 'en met pas,FR,Continental Europe
2019-11-10 09:34:25,2019-11-10 09:52:53,0,2.105.143.171,100,1107,1,2019-11-10 09:52:54,R_1GTC6oDMmgknsU1,56.703903,8.9864044,DA,1,162,,39,1,2,30,18,11,12 x10 opstabling,6,11,7,"2,4,5",2,,6,,,,,,,,,1,5,1,4,4,,1,,4,1,4,1,Sallig/Fjends biavlerforening,Ingen,6,,DA,Continental Europe
2019-11-12 06:24:14,2019-11-12 06:33:05,0,83.103.25.60,100,530,1,2019-11-12 06:33:05,R_3Jf62cYYB2D8Qrk,41.890396,12.512405,IT,1,177,,43,1,4,49,10,"10,11",Italica-Carlini,6,11,6,4,2,limone e zucchero,6,,5,non acquisto antibiotici (quasi) neanche per me....,3,kein Antibiotikum,,6,Non li uso quasi neache per me..,1,1,1,4,4,1,1,5,3,2,4,1,ARAL,cosrso di formazione base + corso di formazione avanzato,7,"no alla sorveglianza militare degli alveari, sperimentiamo la natura per la lotta ai patogeni",IT,Continental Europe
2019-11-21 11:41:21,2019-11-21 12:00:17,0,152.10.192.227,100,1136,1,2019-11-21 12:00:18,R_27P6UH3rgXjicYd,36.2099,-81.672401,EN,1,2,,62,1,4,19,100,"4,6",,5,10,8,"1,2,4,5,6",2,,2,,"9,1,2",,2,,2,3,,2,1,2,4,4,2,1,5,3,1,5,1,www.nahhal.net,PhD,8,,EN,
2019-11-16 08:25:59,2019-11-16 08:38:13,0,212.219.189.18,7,734,0,2019-11-23 08:38:19,R_1pQkVQIdWyVPmgO,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,
2019-11-27 12:14:17,2019-11-27 12:20:55,0,79.22.212.43,100,398,1,2019-11-27 12:20:56,R_3nVm8cjKsFVoweH,41.890396,12.512405,IT,1,177,,52,2,3,7,10,10,,6,11,3,4,2,,,,,,,,,,,,2,1,4,4,1,1,5,3,,4,1,Gruppo Api Sparse,"Corso base e professionalizzante, corso di introduzione alla degustazione del miele",6,Vorrei ricevere gli esiti globali e differenziati per paese  di questo sondaggio,IT,Continental Europe
2019-11-27 12:31:18,2019-11-27 12:43:09,0,31.27.200.95,100,711,1,2019-11-27 12:43:11,R_2Uc08Zx7jGKg30x,41.890396,12.512405,IT,1,177,,41,2,1,5,3,10,,6,11,8,4,2,,,,,,,,,,,2,1,1,4,4,1,1,4,3,,4,1,Gruppo Api Sparse,Corso di apicoltura teorico-tecnico-pratica,10,,IT,Continental Europe
2019-11-27 15:35:44,2019-11-27 15:40:06,0,212.112.152.175,100,261,1,2019-11-27 15:40:07,R_3qvvmpDQFKSnwIZ,55.469498,8.7001038,DA,1,162,,32,1,3,11,14,11,"12""*10""",6,10,8,6,2,ingen medicin - kun organiske syrer (oxalsyre og myresyre),6,,5,ingen medicin,,,,,,2,3,1,4,4,1,1,,2,1,4,1,grindsted og Omegns Biavlerforening,Kursus for nye biavlere,6,,DA,Continental Europe
2019-11-28 00:16:09,2019-11-28 00:21:32,0,79.143.119.245,100,322,1,2019-11-28 00:21:32,R_1pAS3SwHa1g4JpR,42.4048,12.857407,IT,1,177,,64,1,3,5,6,10,,6,11,6,2,2,Oxuvar,,,,,,,,,,,5,1,4,4,5,1,5,3,1,4,1,Gruppo Api Sparse,,8,,IT,Continental Europe
2019-11-30 05:52:07,2019-11-30 05:56:22,0,151.15.97.63,100,254,1,2019-11-30 05:56:23,R_1n17vIToXAB5PVE,41.890396,12.512405,IT,1,177,,55,1,2,9,10,"2,10",,6,11,3,4,2,"acido ossalico, timolo",,,,,,,,,,3,2,1,4,4,,1,5,3,,,1,,formazione universitaria,10,,IT,Continental Europe
2019-11-24 03:40:42,2019-11-24 03:50:09,0,200.87.238.122,35,567,0,2019-12-01 03:50:29,R_2uySkDKAKobXSCF,,,ES-ES,1,31,,62,3,3,8,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES-ES,
2019-11-25 07:03:35,2019-11-25 07:23:19,0,186.12.169.225,77,1183,0,2019-12-02 07:23:31,R_3qsUJ7DBWcAOMHH,,,ES-ES,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES-ES,
2019-11-28 03:24:09,2019-11-28 03:24:28,0,176.32.24.54,7,19,0,2019-12-05 03:24:39,R_1QlIGXxu9R4pVPT,,,IT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,
2019-12-06 00:56:23,2019-12-06 01:10:33,0,91.253.52.237,100,850,1,2019-12-06 01:10:34,R_117n9el003hMCif,43.147903,12.109695,IT,1,,,38,2,1,9,6,10,,6,11,7,2,2,Acido ossalico,6,,5,Non uso,3,Non uso antibiotici ,,1,,1,5,1,4,5,5,1,5,3,1,4,1,Gruppo api sparse,Secondo livello nella sede Tevere farfa ,9,,IT,
2019-11-29 07:12:31,2019-11-29 07:13:23,0,91.253.151.248,12,52,0,2019-12-06 07:13:27,R_1KkWmDFviYQhfWC,,,IT,1,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Continental Europe
2019-12-02 02:11:01,2019-12-02 02:11:31,0,109.128.218.139,35,29,0,2019-12-09 02:12:21,R_2AKHtKdFnRjR3Vw,,,FR,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,
2019-12-12 08:36:37,2019-12-12 08:45:09,0,200.106.235.138,100,511,1,2019-12-12 08:45:10,R_1dFv9eSp3isFE8y,14.083298,-87.216698,ES-ES,1,92,,75,1,3,7,10,4,,5,11,8,4,1,oxitetraciclina apistan,"1,7",,9,,2,,"1,2",9,,2,2,1,4,4,2,1,4,3,1,4,1,,"Sanidad apicola, nutricion",10,muy interesante ojala mejoremos el sector apicola en el pais,ES-ES,
2019-12-17 00:10:48,2019-12-17 00:14:58,0,37.32.81.88,100,249,1,2019-12-17 00:14:59,R_ZE51pRFdUi4iTvj,43.147903,12.109695,IT,1,177,,61,2,4,8,4,10,,6,11,7,4,2,Apibioxal,6,,5,Non li ho acquistati ,1,,2,1,,3,2,1,4,4,5,1,4,3,1,4,1,Consorzio Apistico provinciale di Ancona ,Corso di apicoltura di I livello; corso fad sulle interazioni tra api e ambiente (organizzato da izsler) ,10,,IT,Continental Europe
2019-12-06 08:02:55,2019-12-10 17:53:03,0,152.10.192.227,12,381007,0,2019-12-17 17:53:45,R_2aRexZsSI7xX0A2,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,
2019-12-18 01:47:27,2019-12-18 02:10:02,0,109.117.10.254,100,1354,1,2019-12-18 02:10:03,R_3p2PVk8JdYk6L0y,45.764404,9.798996,IT,1,177,,49,1,2,39,10,4,,6,10,8,4,2,,"1,2",,6,,2,,1,"1,3,4",,3,6,1,4,4,1,1,4,3,1,4,1,Produttori apistici di Bergamo,Istituto nazionale di apicoltura IZS di Brescia,10,la collaborazione con apicoltori professionisti non porterÃ  a nessun vantaggio per la ricerca in questo settore.,IT,Continental Europe
2019-12-19 11:33:07,2019-12-19 11:41:29,0,212.90.41.170,100,502,1,2019-12-19 11:41:30,R_eS9pRXpJImiDPgd,50.4543,30.525101,EN,1,160,,,2,1,5,1,6,,6,10,8,4,1,,"2,3",,6,,1,,2,"3,4",,1,6,1,4,4,2,1,5,3,2,4,1,,,10,,EN,
2019-12-19 11:43:09,2019-12-19 11:49:32,0,187.189.39.42,100,383,1,2019-12-19 11:49:33,R_3kdfaiwzhytgKE7,19.368607,-99.162201,ES-ES,1,93,,60,1,3,14,25,11,jumbo,5,11,8,4,2,,6,,5,no uso,2,,2,"1,8,3,4",,4,3,1,4,4,3,1,4,3,1,4,1,,17,6,,ES-ES,North America
2019-12-19 11:46:21,2019-12-19 11:55:40,0,41.190.2.32,100,558,1,2019-12-19 11:55:40,R_3I4aRJSecu7hJpY,6.447403,3.3903046,EN,1,51,,61,2,4,14,15,2,,5,11,6,"1,2,4",2,Basil oil,"7,8",,2,,2,,2,3,,2,3,1,4,4,1,1,4,3,3,4,1,Beekeepers association of Nigeria,N/A,10,,EN,
2019-12-19 12:12:36,2019-12-19 12:31:26,0,212.58.119.84,100,1129,1,2019-12-19 12:31:27,R_3j0fRWtosh4iZgl,41.642303,41.633896,EN,1,140,,60,1,3,27,130,10,,5,11,8,4,2,,6,,,,2,,,,,2,6,1,4,4,5,1,4,3,3,4,1,,I am conducting such trainings time to time in the frames of extension services.,10,I have recently translated FAO guidelines - Main honeybee diseases.,EN,
2019-12-19 13:05:04,2019-12-19 13:11:48,0,89.153.133.195,100,403,1,2019-12-19 13:11:48,R_3rJ9aS7k2egAiLu,41.236099,-7.9369049,EN,1,180,,48,1,3,24,230,11,Lusitana,6,11,6,2,2,,6,,,,2,,,4,,4,3,1,4,4,5,1,4,3,1,,,,,,,EN,Continental Europe
2019-12-19 13:09:31,2019-12-19 13:14:56,0,72.39.140.94,100,324,1,2019-12-19 13:14:56,R_3e50019clKajp5K,42.991501,-82.359596,EN,1,7,124,72,2,3,12,150,4,,5,10,6,"2,4",2,"Amitraz, Fumagillin, no antibiotics",6,,1,,1,,2,"7,1,2,9,3,5",,3,3,1,4,4,1,1,4,3,1,4,1,"Saskatchewan Beekeepers Development Commission, Canadian Assoc of Professional Apiculturists",,9,,EN,North America
2019-12-19 13:36:15,2019-12-19 13:39:02,0,109.206.221.117,100,166,1,2019-12-19 13:39:02,R_12lqHVshDe2ouvr,52.169495,20.807602,EN,1,156,,62,1,3,27,,11,wielkopolska,5,11,8,4,2,,,,,,,,,,,,3,1,4,4,,1,5,,,4,1,,,,,EN,
2019-12-19 14:34:14,2019-12-19 14:44:13,0,81.232.63.187,100,598,1,2019-12-19 14:44:14,R_2AYjBIBR66zhdDR,59.383301,17.916702,EN,1,170,,34,1,3,39,60,11,"Like Langstroth hive, but a Swedish frame size",5,10,3,"1,2,4,5",2,formic acid and oxalic acid,6,,,,,,,,,,3,1,4,4,,1,,,,4,1,,,,I think you should have worked quite a bit more with tjhe questionaire before launching it,EN,Continental Europe
2019-12-20 01:06:19,2019-12-20 01:25:50,0,195.16.79.117,100,1171,1,2019-12-20 01:25:51,R_Z9PNH9y8rPYZhIZ,48.443298,22.714493,RU,1,160,,54,1,3,27,200,10,,5,11,8,4,2,,"2,3",,2,,2,,2,"3,4",,3,3,1,4,4,2,1,4,3,2,4,1,"Ð¾Ð±ÑÐµÐ´Ð¸Ð½ÐµÐ½Ð¸Ðµ Ð¼Ð°ÑÐºÐ¾Ð²Ð¾Ð´Ð¾Ð², ÑÐ¾ÑÐ· Ð¿Ð°ÑÐµÑÐ½Ð¸ÐºÐ¾Ð² Ð¾Ð±Ð»Ð°ÑÑÐ¸",,8,,RU,
2019-12-20 07:51:06,2019-12-20 08:11:12,0,109.132.84.75,100,1206,1,2019-12-20 08:11:12,R_25Tkf36i6fpyV81,50.611298,5.5993958,FR,1,185,,26,1,4,54,26,10,,6,11,3,2,2,NEANT,4,AUCUNE UTILISATION D'ANTIBIOTIQUES,5,NEANT AUCUNE UTILISATION D'ANTIBIOTIQUES,1,,,6,NEANT,2,3,1,4,4,1,1,5,3,1,4,1,UNION DES RUCHERS WALLONS-ECOLE NAMUROISE D'APICULTURE-AAIJE,Tous,8,"Il ne faut plus permettre l'installation anarchique de ruches par des personnes incompÃ©tentes en apiculture.Il faut aussi revoir toute la lÃ©gislation concernant l'utilisation des pesticides en agriculture, lÃ©gislation pondue par des ignares. Exemple: la pulvÃ©risation sur le colza encore admise jusqu'Ã  la chute du premier pÃ©tale floral. Plusieurs apiculteurs ont vu leur miel dÃ©clarÃ© inapte Ã  la consommation suite aux traces dÃ©celÃ©es lors d'analyses.",FR,Continental Europe
2019-12-20 09:01:32,2019-12-20 09:07:47,0,94.226.214.207,100,374,1,2019-12-20 09:07:48,R_1Cx8DC0z0iDCPUW,51.467896,4.4689941,EN,1,185,,59,3,3,7,3,11,simplex,6,11,6,"2,4",2,,6,,,,1,,,,,2,5,1,4,4,5,1,4,3,1,5,2,,,7,"list the most used european bee hive in the selection please, selection of coutry is diffcult, why not alphabetical?",EN,Continental Europe
2019-12-20 09:14:20,2019-12-20 09:39:54,0,84.195.241.253,100,1533,1,2019-12-20 09:39:55,R_3qrp8sbEXPiM5c9,51.0495,5.2261047,NL,1,185,,34,1,4,39,25,11,zander,6,10,8,2,2,oxaalzuur,6,,,,,,,,,3,3,1,5,5,5,1,4,3,1,4,1,kon vib,"beginnercursus, gevorderden, leeraar in de bijenteelt",8,,NL,Continental Europe
2019-12-20 11:50:48,2019-12-20 11:58:19,0,84.192.249.167,100,450,1,2019-12-20 11:58:19,R_2qfvuGXWnZrdyND,51.141693,5.3782043,NL,1,185,,37,1,4,29,25,11,kempische kasten,6,11,8,4,2,,6,,,,,,,,,1,5,1,4,4,5,1,,4,2,4,1,konvib,10-tal cursussen / congressen / voordrachten,7,,NL,Continental Europe
2019-12-20 12:31:00,2019-12-20 12:36:36,0,213.118.61.188,100,336,1,2019-12-20 12:36:36,R_Q9rpZ58W8uPEcoN,51.209305,3.2185059,NL,1,185,,35,1,4,44,15,11,zegeberger,5,11,3,"2,4",2,,6,,,,3,,2,"1,9",,4,3,1,4,4,2,1,4,3,3,4,1,"KONVIB, vlaamse imker","basis cursus, koninginnenteelt, bijenziekten, bijenproducten",8,,NL,Continental Europe
2019-12-20 12:34:26,2019-12-20 12:43:07,0,87.4.234.194,100,520,1,2019-12-20 12:43:07,R_O8zMxyreGBLkT5v,45.865601,13.482193,IT,1,177,,37,1,1,39,18,10,,6,11,7,"2,4",2,ossalico gocciolato,,,,,2,,,,,3,2,1,4,4,,1,4,3,,4,1,"Associazione Apicoltori di Udine, Associazione ape carnica",nessuno,9,"per evitare il propagarsi di virus uso la messa a sciame artificiale delle famiglie, protette da una nuova entrata che evita i saccheggi",IT,Continental Europe
2019-12-20 09:09:08,2019-12-20 12:56:13,0,194.44.96.10,100,13624,1,2019-12-20 12:56:13,R_UzupkKnyOZ3689P,50.622299,26.239594,EN,1,160,,82,1,3,6,10,10,,5,11,7,4,2,,1,,6,,2,,2,"1,9,3",,3,1,1,4,4,2,1,5,2,2,4,1,"Assosiation ""Bucovinian beekeeper"", ""Union of beekeepers of Ukraine""","""Susteinable development of beekeeping in Ukraine""",8,,EN,
2019-12-20 13:32:08,2019-12-20 13:40:32,0,194.44.96.10,100,503,1,2019-12-20 13:40:33,R_1jd3gzUtec8N6Eo,50.622299,26.239594,EN,1,160,,57,1,3,19,100,"2,10",,5,10,7,4,2,,6,,1,,2,,2,1,,3,3,1,4,4,1,1,5,2,1,4,1,"Assosiation ""Bukovinian beekeeper"", ""Union of beekeepers of Ukraine""","Counsil ""Union of beekeepers of Ukraine""",8,,EN,
2019-12-20 13:50:22,2019-12-20 14:18:52,0,104.194.24.230,100,1710,1,2019-12-20 14:18:53,R_C4BYfzrfjqqaEil,40.706406,-73.947304,EN,1,131,,65,1,3,14,100,4,,5,10,6,2,2,,2,,2,,1,,2,8,,2,2,1,4,4,2,1,4,3,2,4,1,"IBRA, COLOSS, Danish beekeeping assosiation, Iranian beekeeping assosiation ","Bee breeding, Bee keeping, Control mating, Queen rearing, pest management",10,,EN,
2019-12-20 15:44:06,2019-12-20 15:50:30,0,90.30.85.136,100,383,1,2019-12-20 15:50:30,R_2TLgcuxZPpKYALR,43.321304,-.7592926,FR,1,186,,,1,2,34,150,10,,5,10,,"2,5",2,"apivar, acide oxalique","6,4",interdit en france,5,je n'en utilise pas,1,,,,,2,3,1,4,4,5,1,4,3,3,4,1,"gdas 64, syndicat apicole ","elevage ,selection",10,,FR,Continental Europe
2019-12-21 00:39:07,2019-12-21 00:45:03,0,81.82.88.222,100,356,1,2019-12-21 00:45:03,R_3NP9uaH5jOzTb2e,51.268295,4.7129974,NL,1,185,,40,1,3,10,5,11,Kempisch,6,10,1,"2,4",2,,6,,,,,,,,,3,1,1,4,4,5,1,4,3,1,4,1,Konvib,,7,,NL,Continental Europe
2019-12-21 13:18:30,2019-12-21 13:24:08,0,94.227.54.181,100,337,1,2019-12-21 13:24:08,R_VIsJmJXERxSO6dP,51.219193,4.3916931,NL,1,185,,43,1,2,9,9,11,segeberger simplex,6,10,1,,2,"oxaalzuur druppelen, oxaalzuur vernevelen",6,,,,2,,,1,,3,5,1,4,4,5,1,5,3,1,4,1,"KonVib, AVI",,8,,NL,Continental Europe
2019-12-22 03:02:02,2019-12-22 03:07:42,0,77.133.19.233,100,339,1,2019-12-22 03:07:43,R_3luGfCmEMXbnSPH,49.410004,1.2373962,FR,1,186,,43,1,2,14,30,10,,6,10,8,6,2,acide oxalique,6,,,,1,,,,,2,2,1,4,4,3,1,5,3,1,4,1,sahn,,10,,FR,Continental Europe
2019-12-22 05:20:07,2019-12-22 05:28:34,0,109.209.26.77,100,506,1,2019-12-22 05:28:34,R_2pXe5lwxypw0CYK,47.3983,.70370483,FR,1,186,,55,1,2,8,7,10,,6,11,6,"2,4",2,,6,,,,1,,,"1,8,5",,2,2,1,4,4,5,1,5,3,1,4,1,"Syndicat les Amis des Abeilles dâIndre-et-Loire, Groupement de dÃ©fense sanitaire apicole dâIndre-et-Loire ",,8,,FR,Continental Europe
2019-12-22 06:36:45,2019-12-22 06:51:51,0,94.226.73.27,100,905,1,2019-12-22 06:51:51,R_3m8NuURpBUR7Qiq,51.322403,4.9432068,NL,1,185,,38,1,1,30,30,11,Kempische kast,6,11,1,"2,4",2,oxaalzuur,6,,5,gebruik geen antibiotica,1,,2,"1,8,2,9,3,4",,2,1,1,4,4,4,1,5,3,3,5,1,"de rosse bie, AVIB, VBI","cursus beginners, gevorderde, koninginnenteelt, voordrachtgever bijenteelt, bijenteeltassistent, keurmeester",9,,NL,Continental Europe
2019-12-22 09:13:05,2019-12-22 09:24:19,0,213.118.26.98,100,674,1,2019-12-22 09:24:19,R_3NIwgW8D4LflBkd,50.853607,3.5099945,NL,1,185,,24,1,3,44,13,11,Kempisch,6,11,1,4,2,nihil,,,,,1,,,,,2,5,1,5,5,1,1,5,4,1,5,1,"AVI,Vlaamse bij",algemene cursus bijen houden.,7,onduidelijke vragen.,NL,Continental Europe
