start_date,end_date,resp_type,ip_add,progress,dur_sec,finished,rec_date,resp_ID,loc_lat,loc_long,user_lang,agree,bee_country,bee_region,birth_year,gender,educ_highest,bk_years,est_hives,type_hives,type_hives_text,bee_prof,bee_move,insp_hives,ex_nosema,ex_af,ex_ef,know_nosema,know_ef,know_af,rec_nos,rec_af,rec_ef,use_nos,use_ef,use_af,use_dys,use_forg,use_dab,use_var,use_feed,use_repq,use_abtc,feas_dys,feas_forg,feas_deb,feas_var,feas_feed,reas_repq,feas_atbc,feas_breed,use_insp,use_odor,use_ropi_afb,use_afb_efb,use_comkit,use_distools,use_procwax,use_prevlab,use_dislab,use_shook,use_shook_all,use_atbc_afb,use_afb_dest,use_dest_all,use_afb_quick,use_afb_q,int_bht,int_otc,prof_groups,bee_train,int_bkconn,add_comm,q_lang,region
2019-09-28 07:08:51,2019-09-28 07:21:47,0,151.56.224.44,100,775,1,2019-09-28 07:21:48,R_3FWIDMzzaLkXAVn,40.826599,16.5495,IT,4,177,,58,1,1,7,3,10,,5,11,6,1,9,8,3,3,3,1,1,1,4,5,5,6,,5,6,3,4,3,6,4,5,7,7,5,5,4,5,6,6,5,5,7,,5,6,3,,,7,3,3,7,4,4,Arap puglia,Ho affiancato per tre anni un mio amico apicoltore,4,,IT,Continental Europe
2019-09-28 11:15:21,2019-09-28 11:29:51,0,87.49.45.222,100,870,1,2019-09-28 11:29:52,R_2uNvdfmN7ZnWHdB,55.656006,12.523895,DA,4,162,,47,2,4,7,2,2,,5,11,6,1,9,8,3,1,1,2,1,1,5,5,5,6,5,4,7,6,5,3,7,5,5,7,7,6,3,7,5,7,6,6,5,7,7,5,6,3,5,3,7,6,7,7,4,4,NordsjÃ¦llandske Bivenner ,Kurser i foreningen,2,,DA,Continental Europe
2019-09-28 14:26:18,2019-09-28 14:37:16,0,185.108.254.87,100,658,1,2019-09-28 14:37:17,R_3EsyfYhypX7nPgs,55.070801,14.9198,DA,4,162,,46,1,2,10,7,"4,11",Norsk MÃ¥l,5,11,8,1,9,8,1,1,3,1,1,1,4,4,4,4,6,6,7,3,3,3,3,4,4,7,6,3,3,7,7,7,7,6,6,7,7,4,5,4,7,3,7,7,7,7,4,4,Bornholms Biavlerforening,"Begynderkursus biavl, besÃ¸g af kyndig biavler fÃ¸r salg af bier.",2,,DA,Continental Europe
2019-09-28 23:43:24,2019-09-28 23:51:29,0,93.34.95.188,100,485,1,2019-09-28 23:51:30,R_2dXhd320KH3v104,41.890396,12.512405,IT,4,177,,,1,3,9,9,10,,5,11,8,8,9,8,2,2,2,1,1,1,4,4,4,6,5,4,6,4,4,4,6,4,6,6,4,4,4,4,4,6,6,4,4,6,4,5,4,3,3,4,6,5,3,4,4,4,Associazione Apicoltori Roma e Provincia ,Apicoltura base,4,,IT,Continental Europe
2019-09-29 01:19:52,2019-09-29 01:27:12,0,109.57.73.183,100,440,1,2019-09-29 01:27:13,R_1JWmDg5tODQX7a6,55.678604,12.558899,DA,4,162,,41,2,1,13,14,11,12-10,5,11,7,1,9,8,2,2,2,1,1,1,5,5,5,7,3,3,7,6,6,3,7,3,4,7,7,6,3,7,6,6,7,7,4,7,5,3,7,3,3,3,7,6,7,7,4,4,DBF,,,,DA,Continental Europe
2019-09-29 01:32:22,2019-09-29 01:37:10,0,176.20.148.191,100,287,1,2019-09-29 01:37:10,R_uzegut3fQN7aSxb,55.708206,9.5299072,DA,4,162,,43,1,3,6,3,11,Norske mÃ¥l,5,11,6,,9,,1,1,2,1,1,1,5,5,5,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,4,4,henrik_norup@hotmail.com,begynder og udvidet biskole ved den lokale biavlerforning i Vejle,2,,DA,Continental Europe
2019-09-29 01:25:52,2019-09-29 02:03:34,0,5.186.115.23,100,2262,1,2019-09-29 02:03:35,R_pt4ZbpRm5nvnXbP,55.678604,12.558899,DA,4,162,,44,2,3,15,4,2,,5,11,8,8,9,11,2,2,2,2,1,1,3,3,4,6,,,6,6,4,3,5,3,,6,5,5,3,3,5,5,5,4,5,6,5,5,7,3,4,3,7,7,5,6,5,4,Flakkebjerg herreds biavlerforening,Ingen,2,,DA,Continental Europe
2019-09-29 04:44:35,2019-09-29 04:49:13,0,212.112.150.112,100,277,1,2019-09-29 04:49:13,R_2CenWeg0J7pDmGs,57.270203,9.9409943,DA,4,162,,39,2,2,9,5,11,Norsk mÃ¥l,5,11,7,11,9,8,2,1,2,1,1,1,5,5,5,5,3,5,3,,5,,,,,,,,,,,,6,,,7,,,6,3,,,6,6,7,6,4,4,Haderslev og omegns biavlerforening,begynderkursus,1,,DA,Continental Europe
2019-09-29 11:34:55,2019-09-29 11:45:01,0,82.143.39.72,100,605,1,2019-09-29 11:45:01,R_2ScA2zpMfTlHKRQ,42.897797,13.729706,IT,4,177,,57,1,1,24,400,10,,4,10,8,1,9,8,3,4,4,3,,,5,5,5,7,5,4,6,6,6,4,6,5,4,6,6,6,4,5,7,6,5,6,4,6,7,4,4,5,4,4,7,6,7,7,4,5,unapi.aapi ,tramite unapi e aapi,3,,IT,Continental Europe
2019-09-29 14:03:31,2019-09-29 14:08:37,0,185.155.82.116,100,305,1,2019-09-29 14:08:37,R_2cBMijnrx35euei,55.432404,10.4888,DA,4,162,,40,1,3,33,,4,,5,11,8,1,9,9,4,4,4,2,2,1,4,4,4,7,6,5,7,6,7,3,7,5,5,7,7,7,3,7,6,6,7,6,4,7,7,6,7,5,7,3,7,7,7,7,5,5,Ãstfyns Biavlerforening,Kyndig biavler,1,,DA,Continental Europe
2019-09-29 14:30:24,2019-09-29 14:34:33,0,93.66.194.87,100,248,1,2019-09-29 14:34:33,R_2Xb1lcbhL7eKnUE,44.493805,11.338699,IT,4,177,,52,2,4,10,80,10,,4,11,8,1,9,8,5,5,5,3,3,3,5,5,5,7,3,3,3,6,6,3,7,4,3,3,7,7,3,4,4,7,7,3,7,7,7,3,3,7,3,3,7,3,7,6,5,5,"Apicoltura Etica e SolidarietÃ  AES Umbria, APAU, AAPP Toscane","Corso Base, Corso di II livello, Corso Esperto Apistico, Corso di Produzione Gelatina Reale, Corso di Analisi Sensoriale del Miele (Tre livelli)",5,,IT,Continental Europe
2019-09-29 23:16:53,2019-09-29 23:29:30,0,5.90.168.27,100,756,1,2019-09-29 23:29:30,R_yEWFEeTtSPwKboR,41.133698,16.850006,IT,4,177,,61,1,1,8,300,10,,4,10,7,1,9,8,4,4,4,3,3,3,5,5,5,6,6,5,4,6,4,3,4,5,5,6,5,5,3,3,7,7,6,6,6,6,7,6,7,7,4,3,4,3,7,7,4,4,"Associazione Api e BiodiversitÃ  - Pietravairano (CE), segreteria@apiebio.it - tel. 3286657545","Corso base, corso patologie apistiche, corso selezione e allevamento delle api regine, corso pappa reale, corso polline",5,,IT,Continental Europe
2019-09-30 00:22:59,2019-09-30 00:28:47,0,5.90.147.131,100,347,1,2019-09-30 00:28:47,R_ZENVu2T45WjuHa9,41.890396,12.512405,IT,4,177,,72,1,3,9,5,10,,5,11,8,1,9,8,2,3,3,1,2,1,5,5,5,7,6,6,7,4,3,3,7,6,5,7,6,5,3,5,7,7,7,7,7,7,7,6,7,7,5,3,6,6,7,7,4,4,,,5,,IT,Continental Europe
2019-09-30 00:53:00,2019-09-30 01:01:39,0,159.213.38.35,100,518,1,2019-09-30 01:01:39,R_3FXthAdGfM01O2q,43.318207,11.330597,IT,4,177,,44,2,1,14,10,10,,5,11,8,1,9,8,1,3,2,1,1,2,5,5,5,5,6,5,6,5,6,3,5,4,4,6,6,6,3,3,7,7,7,6,5,7,7,7,7,3,4,3,7,4,7,7,4,4,nessuna,ho una veterinaria che mi segue. Mettete nelle opzioni: chiamare un veterinario al sospetto di malattia pestosa,5,,IT,Continental Europe
2019-09-30 02:35:06,2019-09-30 02:48:31,0,151.25.10.70,100,804,1,2019-09-30 02:48:31,R_1di5k5yYwPUUubE,41.890396,12.512405,IT,4,177,,49,2,1,8,20,10,,5,11,6,1,9,8,2,3,3,1,2,3,4,5,5,7,6,4,7,5,5,3,5,5,4,7,5,6,3,4,6,7,7,3,6,7,7,6,5,6,3,3,7,4,7,6,4,4,"Gruppo Api Sparse APS, Alpa, Aral, Associazione Apicoltori Alto Lazio","Corso di I livello, Corso di II livello, convegni e incontri formativi organizzadi dall'Istituto zooprofilattico Lazie e Toscana, convegni e incontri formativi organizzadi dalla ASL",2,,IT,Continental Europe
2019-09-30 03:09:59,2019-09-30 03:18:20,0,62.44.134.112,100,501,1,2019-09-30 03:18:21,R_2bPrSahbEa3xhud,55.678604,12.558899,DA,4,162,,36,1,1,11,14,11,12/10,5,11,6,1,9,8,2,1,1,1,1,1,5,5,5,7,,,7,,,,7,,,7,,,,,,7,7,,,7,7,7,7,3,3,3,,7,7,,4,4,HalsnÃ¦s Biavlerforening,Kursus for yngre biavlere,1,"Jeg har ikke kunnet svare pÃ¥ samtlige spÃ¸argsmÃ¥l, da jeg heldigvis aldrig er stÃ¸dt pÃ¥ nogen af sygdommene.",DA,Continental Europe
2019-09-30 05:58:02,2019-09-30 06:09:28,0,86.190.86.162,100,685,1,2019-09-30 06:09:28,R_sbsxqldSD7d6gnf,52.301804,.43640137,EN,4,171,,33,1,2,9,5,11,British National Hive,5,10,8,1,9,8,3,4,4,2,2,2,4,5,5,6,6,5,3,3,6,3,4,7,7,7,7,6,3,3,4,5,7,6,7,7,3,7,7,7,3,6,7,3,7,5,4,5,"British Beekeeping Association, Cambridgeshire Beekeepers Association",2019 Bee health day orgainised by Defra,2,I would like you to have separated the questions on AFB and EFB so that there was no confusion. We may do shook swarms for EFB but destruction is the only option for AFB in the UK,EN,UK
2019-09-30 06:47:44,2019-09-30 07:01:50,0,82.12.2.175,100,846,1,2019-09-30 07:01:51,R_3qUQ37XYe3lRQaP,52.222794,.13049316,EN,4,171,,41,3,1,7,3,11,,5,11,6,1,9,8,2,2,2,2,1,1,5,5,5,5,7,3,6,6,5,3,7,6,4,7,7,5,3,3,7,5,6,5,5,7,7,7,7,6,3,4,3,7,7,7,4,4,BBKA,,5,,EN,UK
2019-09-30 09:11:29,2019-09-30 09:17:16,0,91.110.100.27,100,346,1,2019-09-30 09:17:16,R_25LZ9CyOhNqE0HY,52.139893,-.23930359,EN,4,171,,52,2,4,12,3,11,British National,5,11,6,1,9,8,3,3,3,3,1,1,4,5,5,,,,3,3,3,,5,4,5,7,6,5,3,3,7,7,,,,7,,,,,,,,,,7,4,4,British Beekeeping Association,Basic training run by a branch of the BBKA,4,,EN,UK
2019-09-30 10:35:25,2019-09-30 10:39:39,0,82.51.60.173,100,253,1,2019-09-30 10:39:39,R_2fEaH20aD3Wuglz,43.778503,11.249405,IT,4,177,,67,1,2,10,300,10,,4,10,6,1,9,8,2,2,3,3,3,3,5,5,5,7,4,4,6,6,6,3,6,4,4,7,6,7,3,4,5,7,7,6,4,7,4,4,3,3,5,3,7,4,7,3,4,4,,,3,,IT,Continental Europe
2019-09-30 12:33:47,2019-09-30 12:42:22,0,87.104.121.10,100,514,1,2019-09-30 12:42:23,R_1d5NNwGpH9JtGTk,56.213303,10.034393,DA,4,162,,65,1,3,21,123,11,Norsk MÃ¥l ,4,11,4,1,9,8,3,2,3,2,1,1,5,5,5,3,7,4,7,7,7,3,3,3,3,7,7,7,3,7,6,7,7,7,6,7,6,5,6,4,3,3,7,3,7,7,4,4,Hammel,,1,,DA,Continental Europe
2019-09-30 14:19:25,2019-09-30 14:32:08,0,93.48.244.94,100,762,1,2019-09-30 14:32:08,R_2pR0pSPxS6kElmd,41.890396,12.512405,IT,4,177,,,2,3,5,7,11,,5,11,6,,8,11,2,2,2,2,1,1,5,4,4,3,3,3,5,4,3,3,4,3,5,7,5,3,4,3,4,5,4,3,4,7,3,4,5,3,3,3,7,7,7,6,4,4,"Gas, arnia onlus, alpa","Primo corso di formazione, in attesa di uno di approfondimento",3,,IT,Continental Europe
2019-09-30 14:32:59,2019-09-30 14:40:14,0,79.17.76.203,100,434,1,2019-09-30 14:40:14,R_1GJG89Nb56HQsRz,45.687607,9.7664948,IT,4,177,,71,1,2,8,14,10,,5,11,7,1,9,8,3,2,2,1,1,1,4,5,5,6,5,5,7,7,6,4,7,4,6,7,7,7,6,5,7,7,7,7,4,7,5,7,7,7,5,4,7,4,7,6,4,4,Associazione apicoltori della provincia di Bergamo ,Corso di introduzione alla apicoltura ,5,,IT,Continental Europe
2019-10-01 07:03:51,2019-10-01 07:12:27,0,90.185.77.19,100,515,1,2019-10-01 07:12:28,R_1eQWShR8F4pO7yv,55.157394,8.7689972,DA,4,162,,41,1,2,6,4,11,12-10,5,11,7,8,9,9,1,1,2,1,1,1,5,5,5,5,,,5,3,,,6,,,7,7,5,3,,,,7,,,7,,,7,,,,,,7,7,4,4,GTAB,Begynderkursus,2,,DA,Continental Europe
2019-10-01 07:43:14,2019-10-01 07:50:56,0,87.7.187.252,100,461,1,2019-10-01 07:50:56,R_2ALpkkgVoB6KOJk,41.890396,12.512405,IT,4,177,,47,2,4,9,4,10,,5,11,6,1,9,,3,2,2,2,1,1,4,4,4,7,4,3,6,6,3,3,7,4,6,6,6,3,3,4,6,6,6,5,5,6,7,5,6,6,5,3,5,5,6,7,5,5,Aral,Apicoltura 1e 2 livello ,3,L'associazione di apicoltori nella mia regione Ã¨ molto attiva sia nella formazione che nel supporto tecnico agli apicoltori ,IT,Continental Europe
2019-10-01 13:28:52,2019-10-01 13:54:52,0,81.161.97.6,100,1559,1,2019-10-01 13:54:52,R_Zb2qclxOeHNfNVn,55.949997,8.5,DA,4,162,,13,2,3,54,10,11,12-10 opstabling,5,11,6,1,,8,4,4,4,3,3,2,5,5,5,7,7,,,,7,,7,7,,7,7,7,,7,6,7,7,7,,7,7,,7,4,3,,7,3,7,7,5,5,Skjern Egvad Biavlerforening,Kurser som kyndig biavler,3,,DA,Continental Europe
2019-10-01 22:55:21,2019-10-01 23:06:39,0,37.77.115.45,100,677,1,2019-10-01 23:06:40,R_REna9qrgtEDZvtn,38.405396,16.073303,IT,4,177,,44,1,3,14,10,10,,5,10,6,1,9,8,3,4,4,3,3,3,5,5,,5,5,,6,,,3,,,,,,,,,7,7,6,7,5,6,7,6,5,7,3,3,6,5,7,7,4,4,,,5,,IT,Continental Europe
2019-10-02 10:05:06,2019-10-02 10:18:42,0,212.112.153.160,100,816,1,2019-10-02 10:18:43,R_2ZHtlINYzduhTIh,55.418701,8.6685028,DA,4,162,,37,2,3,15,6,11,Trugstade 12x10,5,11,6,1,9,8,4,4,4,1,1,1,5,5,5,4,5,,5,,5,,4,,,5,,4,,7,5,,6,7,,7,6,7,7,3,,3,7,7,7,7,4,,Danmarks Biavlerforening,Kyndig Biavler,1,,DA,Continental Europe
2019-10-02 13:28:31,2019-10-02 13:36:55,0,95.74.98.216,100,503,1,2019-10-02 13:36:56,R_1K11yCekZ4cSPzg,45.533707,10.219101,IT,4,177,,62,1,2,25,300,10,,4,10,6,1,9,8,4,3,5,3,3,3,5,5,5,7,6,5,5,5,4,3,7,5,5,7,5,5,3,4,7,5,7,7,6,7,7,5,4,4,4,3,7,3,7,7,4,4,"Apilombardia, Unaapi, Associazione Apicoltori professionisti italiani, Conapi ","Seminari Associazione Apicoltori Professionisti Italiani, seminari Apilombardia, seminari Unaapi, crt unaapi, corsi Conapi ",1,,IT,Continental Europe
2019-10-03 05:23:30,2019-10-03 05:31:12,0,95.242.206.175,100,462,1,2019-10-03 05:31:13,R_XzCXpyeEz8UyrnP,45.533295,11.800003,IT,4,177,,56,1,2,34,39,10,,5,11,6,1,9,8,3,3,3,3,3,2,4,3,4,7,6,6,5,5,4,3,5,6,6,5,6,5,3,5,6,6,5,4,5,7,7,4,5,7,3,3,7,3,6,6,4,4,Apimarca ,"Allevamento api Regine,  produzione polline e pappa reale . Cure e lotta alla varroa",2,,IT,Continental Europe
2019-10-03 12:27:56,2019-10-03 12:36:59,0,2.106.220.212,100,543,1,2019-10-03 12:37:00,R_2WNfb6dft6zLOTi,55.511597,11.290298,DA,4,162,,49,1,2,49,,11,12x10,4,10,8,1,9,8,5,2,5,3,3,2,5,5,5,7,3,3,3,3,5,3,7,3,5,7,7,,3,7,5,5,7,7,3,7,6,3,3,3,3,3,7,4,7,7,4,5,erhversbiavlerne,kyndibiavler,1,,DA,Continental Europe
2019-10-03 13:17:01,2019-10-03 13:27:52,0,217.30.0.64,100,650,1,2019-10-03 13:27:52,R_25ZXjSZbxUugrCZ,44.815903,9.9864044,IT,4,177,,40,2,1,24,200,10,,4,11,7,1,9,8,3,3,4,3,3,2,5,5,5,5,5,4,4,3,3,3,5,5,5,5,5,5,,4,7,7,7,7,5,7,7,5,5,4,4,3,7,7,5,7,4,4,AAPI ,corsi di vario livello presso un centro di formazione locale ,4,,IT,Continental Europe
2019-09-27 03:57:46,2019-09-27 03:58:00,0,37.162.149.241,9,13,0,2019-10-04 03:58:27,R_2dJQJyTYc0ogYAz,,,IT,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,
2019-09-27 09:02:12,2019-09-27 09:16:14,0,146.241.134.76,51,842,0,2019-10-04 09:16:22,R_31tw2VlKSoz0EPW,,,IT,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,
2019-09-27 14:12:05,2019-09-27 14:16:14,0,87.16.186.185,74,248,0,2019-10-04 14:16:22,R_24i1G3n7AyV7CiT,,,IT,4,,,,,,,,10,,5,11,7,1,9,8,3,3,3,3,3,3,5,5,5,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,7,7,,,,,,,,IT,
2019-09-27 22:15:45,2019-09-27 22:25:15,0,151.77.116.214,51,570,0,2019-10-04 22:25:42,R_21sxwl7JW4bSlo6,,,IT,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,
2019-10-05 00:07:38,2019-10-05 00:18:24,0,82.54.225.170,100,645,1,2019-10-05 00:18:25,R_XYYJGiXCQ6aHnLr,45.661804,12.242798,IT,4,177,,66,1,1,14,6,10,,4,11,6,1,9,8,4,3,3,2,1,1,5,5,5,7,7,7,7,5,7,4,7,4,4,6,7,6,4,5,7,7,7,7,6,7,7,7,4,5,5,4,7,4,7,7,4,4,"apimarca, apidolomiti",3,4,,IT,Continental Europe
2019-09-28 00:29:20,2019-09-28 00:33:01,0,93.167.167.62,74,221,0,2019-10-05 00:33:41,R_1mw9Wf8toTdh9Yv,,,DA,4,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA,Continental Europe
2019-09-28 06:37:12,2019-09-28 06:37:56,0,5.170.38.38,14,43,0,2019-10-05 06:38:46,R_3HRkulALHQDF79S,,,IT,4,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Continental Europe
2019-10-05 07:19:23,2019-10-05 07:24:57,0,93.40.209.131,100,334,1,2019-10-05 07:24:59,R_3MfykFqqbZlDO4S,44.221802,12.041397,IT,4,177,,63,1,1,7,14,11,kubik,5,11,7,1,8,9,2,2,2,1,1,1,5,5,5,7,4,6,7,5,6,4,7,4,6,7,6,5,5,4,6,7,6,6,4,7,7,7,7,4,3,4,4,7,6,7,5,5,,,1,,IT,Continental Europe
2019-09-28 07:32:28,2019-09-28 07:34:37,0,178.155.202.173,51,129,0,2019-10-05 07:34:58,R_3RxqV3025K9obF7,,,DA,4,162,,34,1,3,12,9,11,12/10,5,11,8,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA,Continental Europe
2019-10-05 09:09:53,2019-10-05 09:21:05,0,93.163.145.223,100,672,1,2019-10-05 09:21:06,R_PRnKjbAQWdNFX7r,55.647003,12.193604,DA,4,162,,34,1,3,19,4,11,Trugstade,5,11,6,1,9,11,3,2,3,2,1,1,3,4,5,6,3,3,3,4,5,3,5,5,5,7,4,6,3,6,6,5,6,6,3,7,6,4,6,3,3,3,6,4,7,7,4,4,HÃ¸je-Taastrup Bilaug,,2,,DA,Continental Europe
2019-09-28 23:54:13,2019-09-28 23:54:26,0,93.34.95.188,9,13,0,2019-10-05 23:54:34,R_3r1z8TkHfNZKinL,,,IT,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,
2019-09-29 15:26:45,2019-09-29 15:27:10,0,79.49.36.32,9,25,0,2019-10-06 15:27:16,R_1oipwMP515V2msI,,,IT,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,
2019-09-29 22:45:47,2019-09-29 22:53:04,0,93.51.232.116,69,436,0,2019-10-06 22:53:14,R_2aDXt8yaTGDTILD,,,IT,4,177,,48,1,3,14,2,10,,5,11,6,1,9,8,4,4,4,2,3,3,5,5,5,7,5,7,6,5,5,3,6,5,6,7,5,5,3,7,,,,,,,,,,,,,,,,,,,,,,,IT,Continental Europe
2019-09-30 07:36:04,2019-09-30 07:38:10,0,79.51.13.150,14,125,0,2019-10-07 07:38:12,R_3LjR4bmoHedgsWF,,,IT,4,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Continental Europe
2019-10-07 12:12:57,2019-10-07 12:21:46,0,94.10.248.200,100,528,1,2019-10-07 12:21:47,R_3EcLdO3qoKF0bpc,51.721893,.48109436,EN,4,171,,43,2,3,7,5,11,national,5,11,6,1,9,8,3,3,3,2,2,2,5,5,5,6,6,5,5,5,6,3,6,7,7,7,7,7,3,6,7,7,7,7,6,7,7,7,7,6,6,5,3,6,7,7,4,5,British Beekeepers Association,Bee Health day courses,3,,EN,UK
2019-09-30 15:04:28,2019-09-30 15:05:51,0,217.27.82.3,43,82,0,2019-10-07 15:06:28,R_cBHLXvmnscHmHnz,,,IT,4,177,,,1,1,6,4,,,5,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,Continental Europe
2019-10-08 21:20:58,2019-10-08 21:30:49,0,94.38.145.184,100,590,1,2019-10-08 21:30:50,R_3fP5bLsgfS3aDPT,41.890396,12.512405,IT,4,177,,35,1,4,51,25,10,,5,11,6,10,9,8,3,3,4,1,3,1,4,5,5,7,6,4,5,6,5,5,7,6,,5,6,5,3,4,5,7,7,7,6,7,7,6,6,6,3,3,7,3,7,7,4,4,Consorzio Eugubino Gualdese (Umbria),FacoltÃ  di agraria PG,5,,IT,Continental Europe
2019-10-09 13:28:24,2019-10-09 13:35:36,0,80.104.137.44,100,431,1,2019-10-09 13:35:37,R_bQHBL3NiYXAXZXr,44.872101,10.808899,IT,4,177,,49,1,1,34,27,10,,5,11,7,1,9,8,3,3,3,3,2,2,4,4,5,6,4,5,5,5,3,3,5,4,4,5,5,5,3,5,6,6,6,6,6,6,7,6,6,7,6,4,6,4,7,7,,,,,,,IT,Continental Europe
2019-10-10 01:54:29,2019-10-10 02:02:50,0,91.143.102.116,100,500,1,2019-10-10 02:02:50,R_1jBPZekTPzM8ksj,46.708099,15.774704,EN,4,184,,52,1,4,16,100,11,Zander,4,11,8,1,9,8,4,2,5,2,3,1,5,5,5,7,6,3,3,4,5,3,7,6,5,3,7,3,3,3,4,6,7,7,4,7,7,7,7,7,6,3,7,3,7,4,5,4,,,5,,EN,Continental Europe
2019-10-03 13:27:35,2019-10-05 12:17:59,0,5.90.231.90,74,168624,0,2019-10-12 12:18:36,R_3pu0q3to3Z4QlTI,,,IT,4,177,,51,1,3,13,28,10,,5,11,7,11,9,8,2,2,3,1,1,1,5,5,5,4,3,3,7,7,7,3,3,3,4,6,6,5,3,5,6,6,7,5,5,7,6,5,6,6,3,3,7,3,6,5,,,,,,,IT,Continental Europe
2019-10-07 11:55:20,2019-10-07 12:04:54,0,93.34.221.192,69,574,0,2019-10-14 12:05:02,R_2SHvw3xIzftrvUp,,,IT,4,177,,64,1,1,5,9,10,,5,10,7,1,9,11,2,,,1,,,4,4,5,5,6,5,7,6,5,5,5,6,5,7,6,5,5,6,,,,,,,,,,,,,,,,,,,,,,,IT,Continental Europe
2019-10-16 01:27:28,2019-10-16 01:39:08,0,195.62.185.254,100,700,1,2019-10-16 01:39:09,R_3qEfm2pMO4TfwIU,44.700806,10.630402,IT,4,177,,51,1,4,6,20,10,,5,11,7,1,9,8,2,2,2,1,1,1,5,5,5,5,5,4,6,5,5,4,5,5,5,7,7,5,4,3,5,7,6,7,7,7,7,7,6,5,5,3,5,4,7,4,4,4,associazione apicoltori parma reggio modena,crea bologna esperto apistico,4,,IT,Continental Europe
2019-10-16 10:55:51,2019-10-16 11:07:04,0,77.242.23.146,100,672,1,2019-10-16 11:07:05,R_2PpzXbmgyMXAotA,41.325302,19.818405,IT,4,172,,67,1,2,23,40,4,,4,10,7,1,9,8,4,3,5,2,3,2,5,5,5,6,7,5,3,5,5,3,6,7,5,7,5,5,5,3,7,7,6,6,6,6,7,6,6,5,5,3,7,5,7,7,4,4,Shoqata e BletÃ«rritÃ«save Tirane-Beekeepers Assoccation of Tirana,Corso base e Alto organizato dal mio assocazione,4,Mema Ervis,IT,Continental Europe
2019-10-16 11:07:10,2019-10-16 11:17:28,0,81.154.3.53,100,618,1,2019-10-16 11:17:28,R_3CUHKDCRrLQc7Gi,52.277695,-.82839966,EN,4,171,,33,2,2,10,3,11,longhive made up of x2 standard hives also x 2 standard hives,5,11,8,1,9,9,2,2,2,1,1,1,5,5,5,5,5,5,3,3,3,7,7,7,3,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,4,4,Northampton beekeeping association National Honey Bee Monitoring Scheme Bee Base National Bee unit,Nortthampton beekeeping association Bee Base National Bee unit,3,I amI am organic gardener of 47 years. My 3 hives are sited in my 1/2 acre organic gardener of 37 years standing,EN,UK
2019-10-16 11:38:54,2019-10-16 11:50:10,0,86.16.129.210,100,676,1,2019-10-16 11:50:11,R_3iVxJDqOBGMIFGp,52.398407,-.72569275,EN,4,171,,60,1,2,13,25,11,British National ,5,11,6,1,9,8,2,3,3,3,1,1,3,5,5,5,4,3,3,3,3,3,5,6,6,3,3,6,3,7,4,5,6,6,5,7,4,4,6,6,6,3,5,6,4,3,4,4,Local Beekeeping Association,"Basic Beekeeping Course, numerous bee âhealthâ days and seminars at our association and BIBBA/BBKA conventions.",2,,EN,UK
2019-10-18 08:59:11,2019-10-18 09:05:43,0,2.108.76.134,100,392,1,2019-10-18 09:05:44,R_30cuFKDHImY6Shy,56.063599,10.162292,DA,4,162,,41,2,3,10,12,11,,5,11,6,1,9,8,3,3,4,3,3,1,4,5,5,4,3,3,5,4,7,3,6,3,3,7,4,7,3,7,6,5,6,7,5,6,6,3,4,3,4,3,6,4,7,6,4,4,DBF,Kyndig biavler,1,,DA,Continental Europe
2019-10-18 09:14:22,2019-10-18 09:21:32,0,89.239.215.177,100,430,1,2019-10-18 09:21:33,R_1ruXT9vz6YlaRjf,55.390198,10.520096,DA,4,162,,37,1,2,44,50,4,,5,10,6,1,9,8,5,5,5,3,3,3,5,5,5,7,7,3,3,5,7,3,7,6,5,7,5,7,3,7,7,7,7,7,3,7,7,6,7,6,6,3,7,7,7,7,5,5,Danmarks Biavlerforening,er pÃ¥ kursus hvert Ã¥r i Flakkebjerg,1,,DA,Continental Europe
