start_date,end_date,resp_type,ip_add,progress,dur_sec,finished,rec_date,resp_ID,loc_lat,loc_long,user_lang,agree,bee_country,bee_region,birth_year,gender,educ_highest,bk_years,est_hives,type_hives,type_hives_text,bee_prof,bee_move,insp_hives,mites,v_know,v_rec,v_cont_use,v_cont2,v_cont3,v_cont4,v_cont5,v_cont6,v_cont7,v_cont8,v_treat,v_med,med_source,med_source_other,v_scrip,v_scrip_cond,med_proc1,med_proc2,med_proc3,med_proc4,med_proc5,med_proc6,med_proc7,oft_noinst,int_bht,int_otc,prof_groups,bee_train,int_bkconn,add_comm,q_lang,region
2019-07-29 12:43:53,2019-07-29 12:48:27,0,107.201.38.121,100,274,1,2019-07-29 12:48:27,R_2CDN4U47n1qD9fT,41.170105,-81.442398,EN,4,98,38,50,1,3,17,12,4,,5,11,8,5,9,6,3,3,4,4,3,3,4,2,1,"Maqs, apivar, hopguard",4,,2,,1,2,1,1,2,1,1,3,4,4,,"University of Montana, Purdue University ",2,,EN,North America
2019-07-29 12:51:48,2019-07-29 12:56:41,0,64.125.109.186,100,293,1,2019-07-29 12:56:41,R_2RVVPLAtFKWIUpK,29.935898,-95.401398,EN,4,98,46,35,1,4,6,8,"4,6",,5,11,3,5,9,6,3,2,4,3,4,4,3,2,1,Apivar Oxalic Acid,4,,2,,1,2,1,1,2,1,1,2,4,4,,Lots,2,,EN,North America
2019-07-29 12:31:27,2019-07-29 12:57:11,0,96.53.66.50,100,1543,1,2019-07-29 12:57:11,R_eMcXGTHYaQ8OLId,49.169998,-122.7348,EN,4,7,122,50,1,4,6,5,4,,5,11,4,5,9,6,4,4,4,4,,4,4,4,1,Formic Pro (formic acid) - Spring-Fall and Oxalic Acid with a Vaporizer - Winter. Treatment times are based on mite count,5,,2,,1,2,1,2,1,1,1,2,4,4,Surrey Beekepers Association,"Winterizing bees(classroom), Splitting hives(Interactive), expanding the brood nest(interactive), examining bee hives(interactive), introduction to beekeeping (online)",4,,EN,North America
2019-07-29 13:05:02,2019-07-29 13:10:34,0,40.135.71.178,100,332,1,2019-07-29 13:10:34,R_2pQASrPrAlffEax,34.806793,-90.009598,EN,4,98,27,45,1,1,8,10,4,,5,11,4,5,9,1,4,4,3,3,3,3,4,3,2,,,,2,,,,,,,,,2,4,4,Memphis Area Beekeepers,,2,,EN,North America
2019-07-29 13:08:37,2019-07-29 13:17:17,0,24.213.248.98,100,519,1,2019-07-29 13:17:17,R_cucCiH8TXsIrKRH,42.077103,-76.011803,EN,4,98,41,45,1,4,6,3,4,,5,11,4,5,9,6,3,3,3,3,2,3,2,2,2,oxalic acid,,,2,,,,,,,,,3,4,4,"Susquehanna Beekeepers Association,  Pennsylvania Beekeepers Association","USDA-APHIS veterinary Accreditation module on Honeybee health, VIN CE on bee health.",5,Veterinarian and beekeeper with USDA level 2 accreditation.,EN,North America
2019-07-29 13:58:42,2019-07-29 14:11:51,0,146.185.34.188,100,789,1,2019-07-29 14:11:52,R_1BQkobdS4RosatC,33.873993,35.508896,EN,4,145,,62,1,2,8,124,4,,5,10,6,5,9,6,4,3,3,3,2,,4,2,1,Oxalis acid vapor ,9,,2,,1,2,1,1,1,1,1,3,4,4,,,3,,EN,
2019-07-29 14:20:30,2019-07-29 14:29:47,0,206.248.232.224,100,556,1,2019-07-29 14:29:47,R_eh9wNWhiQsuHbhf,38.070404,-78.9067,EN,4,98,49,27,2,4,14,12,4,,5,11,3,5,9,6,3,3,3,3,3,3,3,3,1,MAQS and Formic Pro,4,,2,,2,2,2,2,2,2,2,3,5,5,"Shenandoah Valley Beekeepers Assoc, VA State Beekeepers Assoc.","Course offered in Charlottesville, VA Spring 2009",3,"I treat all hives at least once a year. Some, are treated 2x a year. Depending on mites on tray under hives and evidence of mites on bees, DWV, etc.",EN,North America
2019-07-29 14:37:46,2019-07-29 14:42:06,0,172.220.180.243,100,259,1,2019-07-29 14:42:06,R_1gpyksiSEsteQT7,36.135895,-81.157303,EN,4,98,36,26,1,2,34,3,4,,5,11,3,5,10,6,4,4,4,3,3,4,3,4,1,Api Var Life,5,,2,,1,2,1,2,1,2,2,2,4,4,Beekeepers of Wilkes,,4,,EN,North America
2019-07-29 14:39:28,2019-07-29 14:48:15,0,74.117.90.42,100,527,1,2019-07-29 14:48:16,R_1EWISQOETaHDhUk,33.557999,-96.901398,EN,4,98,46,20,1,3,14,20,4,,5,11,3,5,9,1,4,4,4,4,4,4,4,4,2,,6,bee supply,2,,1,2,1,1,1,1,1,3,4,4,Denton BeeKeeper association,,2,,EN,North America
2019-07-29 14:39:24,2019-07-29 14:51:26,0,207.255.221.37,100,722,1,2019-07-29 14:51:27,R_1rD59nMyGTvGpJk,39.599503,-78.8461,EN,4,98,51,28,2,3,15,25,4,,5,11,4,5,9,6,3,4,4,4,3,4,4,3,1,"Formic pro, oxolic acid","2,4",,2,,2,1,1,1,1,1,1,3,4,4,EAS,EAS Conferences,3,,EN,North America
2019-07-29 14:42:26,2019-07-29 14:53:35,0,184.15.19.162,100,669,1,2019-07-29 14:53:36,R_3QFUoQDlQsJritu,37.366196,-81.1026,EN,4,98,51,37,2,1,13,3,4,,5,11,4,5,9,6,3,4,4,4,3,4,4,3,1,Formic Acid,4,,1,,1,2,1,1,2,1,1,3,4,4,Before relocating Cape/Atlantic Beekeeping Association ,Basic beekeeping with Cape/Atlantic ,2,Iâve added spearmint/sugar patties to help with mites.  This winter I will start oxi/vaporizer practice ,EN,North America
2019-07-29 14:49:06,2019-07-29 14:55:11,0,162.206.149.118,100,365,1,2019-07-29 14:55:12,R_6WGVlsE8Gt8gyJj,31.5858,-90.452003,EN,4,98,27,26,1,3,12,2,4,,5,11,8,5,8,1,3,4,4,3,4,4,4,4,1,mite strips,4,,2,,1,2,1,1,2,2,2,3,4,4,none,basic one day course,1,,EN,North America
2019-07-29 15:05:04,2019-07-29 15:12:38,0,210.55.219.17,100,454,1,2019-07-29 15:12:39,R_1P1bdAYC74mYwzd,-35.695999,174.2963,EN,4,212,150,40,1,4,6,2,4,,5,11,4,5,9,5,3,3,3,4,3,3,4,3,1,"Apistan, Bayvarol",4,,2,,1,2,1,1,1,1,1,2,4,4,,,1,,EN,
2019-07-29 15:24:12,2019-07-29 15:30:47,0,75.109.20.114,100,395,1,2019-07-29 15:30:47,R_2xRdOn51ve7v5rN,38.317505,-81.527397,EN,4,98,51,50,1,2,5,2,4,,5,11,8,5,8,1,2,2,4,4,2,3,4,4,2,,"5,4",,2,,2,1,1,1,2,1,1,3,4,4,,,3,,EN,North America
2019-07-29 15:23:47,2019-07-29 15:31:33,0,97.90.119.142,100,465,1,2019-07-29 15:31:34,R_1rd1DLsd9VyFuOe,42.390198,-122.9177,EN,4,98,8,37,3,4,17,10,4,,4,11,4,5,9,6,3,3,4,4,3,4,4,3,1,MAQS. FormicPro. Vaporized oxalis acid.,6,Beekeeping supply business,2,,1,1,1,2,1,1,1,3,4,4,Western apiculture society,Too many to list. Primarily state and university sponsored classes an conference,2,,EN,North America
2019-07-29 16:06:31,2019-07-29 16:13:16,0,50.107.140.158,100,404,1,2019-07-29 16:13:16,R_0W17cRcJpYygvsZ,41.347198,-75.985397,EN,4,98,41,43,1,2,4,2,6,,5,11,8,5,8,5,4,4,4,3,3,4,4,3,2,,,,,,,,,,,,,2,4,4,,Seminars at Mann Lake ,2,,EN,North America
2019-07-29 16:15:17,2019-07-29 16:18:55,0,82.15.196.175,100,218,1,2019-07-29 16:18:56,R_QcZCVVer7m87OZb,51.402298,.045806885,EN,4,171,,,2,4,6,6,11,BS National,5,11,8,5,9,5,3,3,4,4,3,4,3,4,1,Apiguard,4,,2,,2,1,2,1,2,2,2,3,4,4,Bbka,Beginners course / NBU bee health,3,,EN,UK
2019-07-29 16:20:54,2019-07-29 16:26:29,0,50.39.204.60,100,335,1,2019-07-29 16:26:30,R_3nMd2817w2jy8u3,45.515198,-122.4167,EN,4,98,40,48,1,4,14,5,4,,5,11,4,5,10,6,3,3,4,3,2,3,4,3,1,Formic Acid,6,Bee Supply,2,,1,2,1,1,1,1,1,3,5,5,"National Honey Board, Oregon Beekeepers Association",Journey Certified under Oregon Master Beekeeping Program,2,,EN,North America
2019-07-29 20:50:55,2019-07-29 20:57:04,0,23.240.151.253,100,369,1,2019-07-29 20:57:05,R_1INp3O39WcfBSgX,34.2827,-118.8875,EN,4,98,8,71,2,1,6,100,4,,4,10,4,5,10,6,2,4,4,4,3,4,4,3,1,"Oxalic Acid, Formic Acid",9,,2,,1,2,1,1,1,1,1,1,4,4,,,2,,EN,North America
2019-07-29 23:24:20,2019-07-29 23:31:45,0,72.241.137.176,100,445,1,2019-07-29 23:31:46,R_3JLfPbM45iHCG9m,41.768204,-83.579697,EN,4,98,25,66,1,2,6,2,4,,5,11,4,5,9,6,3,3,4,4,3,3,3,3,1,"Mite away quick strips, apiguard",4,,2,,2,1,1,1,1,1,1,2,4,4,"SEMBA, black water beekeeper association, NWNJBA",,4,,EN,North America
2019-07-30 04:47:53,2019-07-30 04:57:44,0,107.77.223.209,100,590,1,2019-07-30 04:57:44,R_1DT0HXCkvd2OsYE,40.673904,-73.935799,EN,4,98,41,31,1,1,15,12,4,,5,11,4,5,9,6,3,4,4,4,2,4,4,4,1,formic pro,6,beekeepers supply,3,antibiotic,1,2,1,1,1,1,1,2,5,5,,,2,,EN,North America
2019-07-30 04:56:28,2019-07-30 05:04:33,0,64.79.61.112,100,484,1,2019-07-30 05:04:33,R_27VaaYmBLGLNK6P,39.1436,-77.7342,EN,4,98,49,46,1,4,6,32,4,,5,11,4,5,9,6,3,2,4,4,3,4,3,3,1,Formic Pro and Oxalic Acid vaporization ,"4,8",,2,,1,2,1,1,2,1,1,2,4,4,Loudoun Beekeepers Association (LBA),LBA Beginning beekeeping training course,3,,EN,North America
2019-07-23 06:31:51,2019-07-23 06:46:41,0,148.253.4.147,76,890,0,2019-07-30 06:46:44,R_2ZHWSJfIE56bIsp,,,EN,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,
2019-07-30 06:39:26,2019-07-30 06:47:30,0,216.186.216.252,100,484,1,2019-07-30 06:47:30,R_3EMX5WAlWHa91bG,34.617401,-86.553802,EN,4,98,4,48,1,3,44,30,4,,5,10,8,5,10,6,3,3,4,4,3,3,3,3,1,"Formic Acid, oxalic Acid vapor",4,,2,,2,1,1,1,1,1,1,2,5,5,Madison CountyBeekeepers,,3,,EN,North America
2019-07-30 07:26:10,2019-07-30 07:35:05,0,69.218.222.1,100,534,1,2019-07-30 07:35:06,R_2Pdw6Pbnaj3zz1b,35.9151,-79.097198,EN,4,98,36,34,1,4,10,,4,,5,11,3,5,10,6,2,4,4,4,3,4,4,3,1,"Apiguard, MAQS, Formic Pro",6,Local Beekeepers supply store,2,,2,1,2,1,1,2,1,3,4,4,North Carolina State Beekeepers Assn. Federation of American Beekeepers,"Local Bee School, NCSBA Queen rearing training, attend NCSBA Spring & Summer meetings regularly",2,,EN,North America
2019-07-30 12:19:27,2019-07-30 12:28:41,0,207.255.221.37,100,553,1,2019-07-30 12:28:41,R_3EpeYld69tkiDD3,39.599503,-78.8461,EN,4,98,51,30,1,2,15,25,4,,5,11,4,5,9,6,3,3,4,4,2,4,4,4,1,Formic pro and miteawy quick strips,4,,2,,1,2,2,1,1,1,1,2,4,4,Eastern Apiculture Societybreak ,Break outs at the EAS conference and local bee clubs ,2,,EN,North America
2019-07-30 13:23:29,2019-07-30 13:53:51,0,107.179.230.210,100,1822,1,2019-07-30 13:53:52,R_bxZerZnwWeHyy1X,42.050201,-82.759804,EN,4,7,126,32,1,4,5,2,4,,5,11,4,5,9,6,2,3,4,4,2,4,4,4,1,"Apivar, Formic Aid (Formic Pro), Oxalic Acid (trickle method)",5,,2,,1,1,1,1,2,1,1,2,4,4,"OMAFA-OBA, SEMBA (South Eastern Michigan Beekeepers Asociation), National Veterinary Accreditation Program, College of Natural Science Michigan Pollinator Initiative, Honey Bee Veterinary Consortium,","VIN Bees and Veterinary Medicine 2018, VIN Bees and Veterinary Medicine 2019, VIN - Advanced Course on Honey Bee Queen Biology, OBA-TTP Antimicrobial Management for Beekeeping Training Workshop for Veterinarians, OBA-TTP Introductory Beekeeping Workshop, OBA-TTP Integrated Pest Management for Beekeeping Workshop, SEMBA 2019 Conference",5,,EN,North America
2019-07-30 12:20:01,2019-07-30 14:18:04,0,69.167.34.93,100,7082,1,2019-07-30 14:18:04,R_3nA6hsrsNYhvJOv,37.775101,-122.4193,EN,4,98,8,32,1,2,5,1,4,,5,11,4,5,9,6,4,4,4,4,3,4,4,4,1,Mite Away Quick Strips,"4,6",Bee Keeper Supplies,2,,,1,,1,1,1,1,1,4,4,Bee Guild of San Mateo (California),,3,,EN,North America
2019-07-30 17:54:07,2019-07-30 18:02:23,0,107.15.247.149,100,495,1,2019-07-30 18:02:23,R_2ZZUwsGeygN9HU1,36.091797,-78.929901,EN,4,98,36,44,1,4,9,16,4,,5,11,3,5,10,6,2,2,4,4,2,4,3,3,1,,3,,2,,1,2,1,1,1,2,1,3,4,4,"NC State  Beekeepers Association, Durham County Beekeepers Association",,1,,EN,North America
2019-07-30 20:19:39,2019-07-30 20:29:55,0,71.31.79.247,100,615,1,2019-07-30 20:29:55,R_2dKepJdFXYWQs82,41.632294,-80.147202,EN,4,98,41,36,1,2,31,300,4,,4,10,4,5,10,6,3,4,4,4,3,3,4,3,1,"Thymol, Formic, Oxalic, Amitraz",6,Beekeeping supply ,2,,2,1,1,1,1,2,1,3,5,5,"Pa State Beekeepers Association, Eastern Apiculture Society, American Beekeeping Federation, NW Pa Beekeepers Association",,2,,EN,North America
2019-07-31 05:53:22,2019-07-31 06:07:59,0,108.1.91.228,100,877,1,2019-07-31 06:07:59,R_2aeNcz1NWoIQVyb,42.200806,-79.833199,EN,4,98,41,35,1,2,44,8,4,,5,11,4,5,10,6,3,3,3,3,3,3,4,3,1,oxalic  acid,"3,9,4",,2,,1,1,1,,1,1,1,2,4,4,nwpa beekeeping association    Pennsylvania state association,,2,,EN,North America
2019-07-31 08:20:46,2019-07-31 08:27:17,0,174.104.56.255,100,390,1,2019-07-31 08:27:17,R_3NKXisEz8tQu9h3,42.075302,-80.067101,EN,4,98,41,40,1,2,9,8,4,,5,11,8,5,9,6,3,3,,,,3,3,,2,,,,,,,,,,,,,,5,5,NWPA Beekeepers,,1,I do not believe treating Varoa Mites with chemicals is the correct solution.  Mites are part of nature.  Humans have a terrible record for trying to manage nature!,EN,North America
2019-07-24 06:10:29,2019-07-24 09:52:50,0,148.253.4.147,76,13341,0,2019-07-31 09:53:27,R_3Mz1QixPEUvPV9n,,,EN,4,171,,64,2,4,6,1,11,National,,11,8,5,9,6,3,3,3,3,,4,,3,1,"Bayvarol, oxalic acid",4,,2,,1,2,1,1,2,1,2,3,,,,,,,EN,UK
2019-08-01 05:12:38,2019-08-01 05:18:57,0,174.99.74.31,100,379,1,2019-08-01 05:18:58,R_BslPB45RDHJLzDH,35.980606,-78.842598,EN,4,98,36,,,,8,7,4,,5,11,6,5,10,6,4,4,4,4,4,4,4,4,1,"Apiguard, oxalic acid, mite away quick strips, formic pro",6,Local bee supple store,2,,1,1,1,1,1,1,1,2,4,4,NC State Beekeepers Association,"Club Bee School, club talks regarding varroa ",3,,EN,North America
2019-07-25 09:26:44,2019-07-25 09:33:51,0,148.253.4.147,59,426,0,2019-08-01 09:34:12,R_3Ed6MPBmgVOaiSL,,,EN,4,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-08-02 06:04:04,2019-08-02 06:16:04,0,190.106.196.237,100,720,1,2019-08-02 06:16:05,R_3kyLW4kVfIweQVA,14.631302,-90.527702,ES-ES,4,91,,71,1,2,10,70,4,,4,11,4,5,9,6,,3,4,,,4,3,3,1,"Acido oxÃ¡lico, Timol.","5,3",,2,,1,,1,1,,,,4,4,4,"Apitegua, copiasuro ",Diplomado apicultura empresarial por Moscamed y Agexport.,3,,ES-ES,
2019-08-02 06:57:17,2019-08-02 07:05:40,0,98.183.36.61,100,503,1,2019-08-02 07:05:41,R_1HbehJO0NZGivNV,30.384995,-86.347298,EN,4,98,36,52,1,1,36,30,4,,4,10,4,5,9,6,2,3,4,4,3,3,4,4,1,,,,2,,,,,,,,,1,,,,,2,,EN,North America
2019-08-02 19:44:16,2019-08-02 19:52:36,0,107.77.216.102,100,500,1,2019-08-02 19:52:37,R_RP4aLSgTnuWliUh,25.882004,-80.229103,EN,4,98,12,41,2,4,14,2,4,,5,11,3,5,9,6,,3,3,2,,3,3,,2,,,,,,1,2,1,1,1,1,1,4,4,4,,NC Ag Dept queen rearing,4,,EN,North America
2019-08-02 19:48:30,2019-08-02 19:54:33,0,99.174.195.112,100,363,1,2019-08-02 19:54:33,R_1pYx7tN5qYoiRKS,32.530899,-97.3134,EN,4,98,46,35,1,3,16,15,4,,5,11,4,5,9,6,3,3,4,4,2,4,3,4,1,"Apivar, hopguard, formic acid",4,,2,,2,1,2,1,2,1,1,3,4,4,"Texas Beekeepers Association, Chisholm Trail Beekeepers",,2,,EN,North America
2019-08-02 23:25:35,2019-08-02 23:31:05,0,174.27.135.54,100,329,1,2019-08-02 23:31:06,R_1GVmXG2O7Nd103W,43.634201,-116.341,EN,4,98,15,52,2,4,6,3,4,,5,11,4,5,9,6,3,4,4,4,3,4,4,4,1,"Mite away quick strips, apilife var, oxalic acid, hopguard","4,6",Retail store,2,,2,1,1,1,1,2,1,2,4,4,,,3,,EN,North America
2019-08-03 03:25:46,2019-08-03 03:29:59,0,96.231.246.249,100,253,1,2019-08-03 03:30:00,R_1kLhAX3Veuw5d5s,38.718994,-77.106697,EN,4,98,49,54,1,4,5,2,4,,5,11,8,5,10,5,3,4,4,4,2,4,3,3,2,,,,2,,,,,,,,,1,4,4,NVBA,NC State beekeeping,5,,EN,North America
2019-08-03 05:25:16,2019-08-03 05:34:29,0,97.95.245.243,100,552,1,2019-08-03 05:34:30,R_3meHBkjsjZyxWZI,35.501801,-82.991302,EN,4,98,36,50,1,2,4,0,4,,5,11,1,5,8,5,2,4,4,4,3,4,4,2,2,,,,,,2,2,1,,1,1,1,3,4,4,,,5,,EN,North America
2019-08-03 08:53:50,2019-08-03 09:00:07,0,50.82.106.222,100,376,1,2019-08-03 09:00:07,R_33pukoKzvIfp8z3,36.304504,-75.902901,EN,4,98,36,31,1,4,8,5,4,,5,11,3,5,9,6,3,4,4,4,3,3,4,3,1,"Formicacid, amitraz",5,,2,,1,,1,1,1,,1,2,4,4,"Eastern Apiculture Society, NC State Beekeepers Assn., local club",Beginning beekeeper course at club,1,,EN,North America
2019-08-03 21:33:54,2019-08-03 21:42:42,0,125.237.27.150,100,528,1,2019-08-03 21:42:42,R_2veMqrB8PFYFUbc,-36.850601,174.76791,EN,4,212,150,42,2,4,5,1,11,Longbar with Langstroth 3/4 frames,5,11,4,5,9,6,4,4,4,4,4,4,,4,1,Oxalic acid vapour and API life Var,"3,9",,2,,1,,1,1,1,1,1,2,4,4,Auckland Bee club,Introduction to bee keeping ,2,,EN,
2019-07-29 09:44:03,2019-07-29 09:44:21,0,165.225.38.119,9,17,0,2019-08-05 09:45:13,R_Ra7TCCQuDE8BDrz,,,EN,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,
2019-07-29 10:01:24,2019-07-29 10:08:12,0,172.58.143.208,59,408,0,2019-08-05 10:08:21,R_1jTY3NLMdiip07w,,,EN,4,,,40,1,3,5,1,4,,5,11,4,5,9,1,3,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,EN,
2019-07-29 12:29:03,2019-07-29 12:29:11,0,107.77.198.195,9,7,0,2019-08-05 12:29:37,R_XA4BjteKqCZE5gt,,,EN,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,
2019-07-29 15:08:26,2019-07-29 15:15:42,0,173.75.14.32,76,435,0,2019-08-05 15:15:46,R_3Dj7jryayO2VZrB,,,EN,4,98,41,31,1,3,8,4,4,,5,11,4,5,9,6,3,3,4,4,2,,4,4,1,"formic acid, oxalic acid",4,,2,,1,2,2,1,1,2,1,2,,,,,,,EN,North America
2019-07-29 16:41:15,2019-07-29 16:45:39,0,107.77.195.128,47,263,0,2019-08-05 16:45:41,R_3oU8UGXJJREROVg,,,EN,4,98,25,40,1,3,8,4,4,,5,11,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,North America
2019-07-29 16:44:57,2019-07-29 16:45:39,0,97.112.7.152,9,42,0,2019-08-05 16:46:06,R_2uNHiyJYwVCE95z,,,EN,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,
2019-07-29 17:35:12,2019-07-29 17:41:55,0,45.37.224.230,59,403,0,2019-08-05 17:42:12,R_2zViwCpoqrkMYTx,,,EN,4,98,36,25,1,3,44,20,4,,5,10,4,5,9,6,2,4,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,EN,North America
2019-08-05 19:17:35,2019-08-05 19:33:37,0,107.9.177.225,100,962,1,2019-08-05 19:33:38,R_DN2oM8bOqgqrjs5,40.978806,-81.921097,EN,4,98,38,33,1,2,39,70,4,,5,11,4,5,10,6,4,4,4,4,3,3,3,3,1,Oxalic acid not really a medicine per say,6,Oxalic acid is over the counter,3,,1,2,1,1,1,1,1,2,5,5,Medina County Beekeeperâs Association ,School of hard knocks,4,"I think there should be some focus on varroa as a carrier of viruses, just inspected a neighbors hive with severe deformed wing virus",EN,North America
2019-07-30 07:33:53,2019-07-30 08:54:27,0,148.253.4.147,47,4834,0,2019-08-06 08:55:06,R_20Zl9R6qJ5f27CV,,,EN,4,171,,,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-08-06 14:32:57,2019-08-06 14:42:39,0,185.205.227.52,100,581,1,2019-08-06 14:42:51,R_1IKKKSUkwU2DG1i,59.655304,12.585205,DA,4,170,,37,2,2,5,3,4,,4,11,6,5,8,1,,,,3,,,,4,2,,,,2,,1,2,1,2,1,1,1,2,4,4,klarÃ¤lvsdalens biodlarfÃ¶rening,,4,,DA,Continental Europe
2019-07-22 08:32:26,2019-07-31 08:46:49,0,168.202.253.225,15,778462,0,2019-08-07 08:47:15,R_3RdYbLPd17PIuZI,,,FR,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,
2019-08-07 08:46:03,2019-08-07 08:57:39,0,207.255.132.108,100,696,1,2019-08-07 08:57:40,R_2aM0GzJC0uVfTu5,39.599503,-78.8461,EN,4,98,41,42,1,3,24,10,4,,5,11,4,5,9,6,2,3,3,4,3,4,4,3,1,"Mite Away Quick Strips, Apivar, Wintergreen essential oil",6,Beekeeping Supply Companies ,2,,1,2,1,1,,2,2,3,4,4,"Allegheny Mountain Beekeepers Association, Maryland State Beekeepers Association, Pennsylvania State Beekeepers Association","Western PA Winter Conferences (about 5 years), Maryland Fall Beekeepers Conference, Annual Beekeeping Workshop for our region of Western Maryland (about 5 times)",3,I have been teaching beginning beekeeping courses through Allegany College of Maryland for 7 years,EN,North America
2019-08-07 11:59:43,2019-08-07 12:07:20,0,91.181.163.13,100,456,1,2019-08-07 12:07:21,R_3HGMerAutYwTi7g,50.545593,5.5233002,FR,4,185,,37,2,2,16,50,10,,4,11,8,5,11,6,4,4,4,3,4,4,4,4,1,,2,,3,pas par la France,1,2,1,1,2,1,1,2,4,4,URRW      ,2 annÃ©es de cours apicole        10 annÃ©es comme enseignante apicole,5,,FR,Continental Europe
2019-08-07 11:58:05,2019-08-07 12:10:32,0,81.242.9.100,100,746,1,2019-08-07 12:10:32,R_3Gs5E1KhwRXtZHR,50.622498,5.6651001,FR,4,185,,42,2,3,6,2,10,,5,11,4,5,9,5,3,4,4,4,,3,3,4,1,acide formique - acide oxalique,5,,3,cela dÃ©pend du type de molÃ©cule utilisÃ©e,1,2,1,2,,1,,2,4,4,URRW - rucher Ã©cole berloz,2 ans de formation au rucher Ã©cole de berloz,2,,FR,Continental Europe
2019-08-08 07:01:55,2019-08-08 07:18:42,0,83.34.17.206,100,1007,1,2019-08-08 07:18:43,R_3PzTng4WotDGdEW,41.627594,2.6889038,FR,4,22,,46,1,3,28,60,4,,,11,8,5,11,6,3,3,4,2,2,4,4,4,1,Pas de mÃ©dicament  acide,5,,3,Suivant autorisation RAB,1,2,1,2,1,2,1,3,4,4,Ardi  ONG au Rwanda et RAB MinistÃ¨re de l'agriculture du Rawanda / Miel Maya Belgique,J'ai donnÃ© des cours d'Ã©levage de reines Ã  l'universtÃ© de Butare en 2011/12 et ai dÃ©couvert le varroa aprÃ¨s 1 jours de cours. J'ai sensibilisÃ© le minagri.,5,Comment est-il possible de mieux sensibilisÃ© sur ce problÃ¨me au Rwanda? Je pense que la rÃ©ponse est la formation sur place comme signalÃ© Ã  mainte reprises auprÃ¨s du minagri,FR,
2019-08-09 01:07:53,2019-08-09 01:14:37,0,85.26.97.21,100,403,1,2019-08-09 01:14:37,R_3HCGqvYQDjalUTc,50.426697,5.5330048,FR,4,185,,36,1,2,16,24,10,,5,10,6,5,11,6,3,4,4,3,3,4,4,4,1,Apivar Varomed,1,,1,,1,2,1,2,1,2,2,4,4,4,,Union Royale des Ruchers Wallon,4,,FR,Continental Europe
2019-08-09 09:01:29,2019-08-09 09:08:06,0,213.181.47.137,100,396,1,2019-08-09 09:08:07,R_1HjeenJ4fGXTLwu,50.492203,4.8475037,FR,4,185,,73,1,3,11,6,10,,5,11,8,5,11,6,4,2,4,4,,3,3,4,1,APIVAR,"1,2",,3,"France NON, Belgique OUI",1,2,1,1,2,1,2,2,4,4,Rucher Ã©cole Mons et Cari,rucher Ã©cole Mons,3,,FR,Continental Europe
2019-07-31 17:25:48,2019-08-02 15:00:19,0,189.242.4.141,76,164071,0,2019-08-09 15:00:49,R_1rpOfK9OQ2NBgLP,,,ES-ES,4,15,,,,,,,,,,,,,8,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,ES-ES,
2019-08-12 08:53:05,2019-08-12 09:01:36,0,149.28.234.37,100,511,1,2019-08-12 09:01:37,R_2U0l1watFdGftyO,40.735901,-73.990402,EN,4,98,33,33,1,3,51,10,"2,4",,5,11,4,5,10,6,3,3,3,2,2,4,4,2,2,,,,,,,,,,,,,3,4,4,,,1,,EN,North America
2019-08-12 13:07:35,2019-08-12 13:25:23,0,71.70.200.177,100,1067,1,2019-08-12 13:25:23,R_1ltrPYDiBqM5w2R,35.982498,-78.537598,EN,4,98,36,48,2,2,5,1,4,,5,11,4,5,9,5,3,4,4,4,2,4,3,2,2,Will treat with Apiguard this year,6,Bee keeping supply shop,2,,1,2,1,1,1,2,1,2,4,4,,10 week introduction to bee-keeping course,3,,EN,North America
2019-08-13 02:18:23,2019-08-13 02:24:33,0,81.174.224.178,100,370,1,2019-08-13 02:24:34,R_Tt6gypHsTlMf2Qp,53.109299,-1.9895935,EN,4,171,,52,2,2,19,25,11,National Hive,5,11,8,5,10,6,3,3,4,4,2,4,4,4,1,oxalic acid vapourisation method,6,Beekeeping supplies company,2,,1,2,1,2,2,2,2,3,4,4,National Diploma in Beekeeping,National Diploma in Beekeeping and Master Beekeeper,3,,EN,UK
